Unnamed: 0,Country,Year,EG.CFT.ACCS.RU.ZS,EG.CFT.ACCS.UR.ZS,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.UR.ZS,GC.XPN.COMP.CN,GC.XPN.COMP.ZS,NY.ADJ.AEDU.CD,NY.TTF.GNFS.KN,per_lm_alllm.adq_pop_tot,per_si_allsi.adq_pop_tot,SE.ADT.1524.LT.FE.ZS,SE.ADT.1524.LT.FM.ZS,SE.ADT.1524.LT.MA.ZS,SE.ADT.1524.LT.ZS,SE.ADT.LITR.FE.ZS,SE.ADT.LITR.MA.ZS,SE.ENR.PRIM.FM.ZS,SE.ENR.SECO.FM.ZS,SE.PRM.UNER,SE.PRM.UNER.FE,SE.PRM.UNER.FE.ZS,SE.PRM.UNER.MA,SE.PRM.UNER.MA.ZS,SE.SEC.UNER.LO.FE.ZS,SE.SEC.UNER.LO.MA.ZS,SE.SEC.UNER.LO.ZS,SE.XPD.SECO.ZS,SE.XPD.TERT.ZS,SH.DTH.INJR.ZS,SH.DTH.NCOM.ZS,SH.H2O.SMDW.ZS,SH.MED.CMHW.P3,SH.STA.ANVC.ZS,SH.STA.BASS.ZS,SH.STA.BRTC.ZS,SH.XPD.CHEX.PC.CD,SI.DST.50MD,SI.POV.MPUN,SL.EMP.MPYR.FE.ZS,SL.EMP.MPYR.MA.ZS,SL.EMP.MPYR.ZS,SL.EMP.WORK.FE.ZS,SL.EMP.WORK.MA.ZS,SL.TLF.0714.SW.FE.ZS,SL.TLF.0714.SW.MA.ZS,SL.TLF.0714.SW.ZS,SL.TLF.0714.WK.FE.ZS,SL.TLF.0714.WK.MA.ZS,SL.TLF.0714.WK.ZS,SL.TLF.0714.ZS,SL.UEM.ADVN.ZS,SL.UEM.BASC.ZS,SL.UEM.INTM.ZS,SL.WAG.0714.FE.ZS,SL.WAG.0714.MA.ZS,SL.WAG.0714.ZS,SP.ADO.TFRT,SP.M15.2024.FE.ZS,SP.M18.2024.FE.ZS,SP.MTR.1519.ZS,SP.POP.DPND.OL,SP.POP.DPND.YG
1454,EAS,2005,23.54494939172872,71.09771644436142,89.19597452453571,98.77347731622704,,,,,,,97.9825286865234,0.996159970760345,98.3598480224609,98.176399230957,88.7084808349609,95.2943420410156,0.988300025463104,0.984809994697571,,,,,,,,,,,,,71.79879623355147,,,68.3457503533767,,293.2971228452225,,,2.052372482596283,5.190896978017432,3.814991791303123,45.34934203012189,44.802009267420104,,,,,,,,,,,,,,21.27668785809731,,,,11.60386276581018,32.10399688540187
1455,EAS,2006,24.798571021435222,72.48818125355456,90.83965998650228,98.8650647137934,,,,,,,97.8077011108398,0.996129989624023,98.1881103515625,98.0028533935547,89.2895889282227,95.5150833129883,0.986459970474243,0.994729995727539,,,,,,,,,,,,,72.49765482328375,,,69.9581377320181,,299.05464991468585,,,2.095394816991772,5.218643499480784,3.851424747873727,46.11004308982993,45.777768335505876,,,,,,,,,,,,,,21.602377807341156,,,,11.790766845624615,31.141513186550203
1456,EAS,2007,26.01389507367668,74.10169971909275,90.4918078763472,99.10189286655968,,,,,,,98.2043380737305,0.996909976005554,98.5088195800781,98.3615798950195,90.7135391235352,96.1437911987305,0.983759999275208,1.00006997585297,,,,,,,,,,,,,73.17976637739196,,,71.58437194207947,,323.1833543133771,,,2.2096314963622956,5.283057451065715,3.9360363439352546,46.49334541860699,46.83445355732257,,,,,,,,,,,,,,22.391860579463117,,,,11.995764655504985,30.512407251048543
1457,EAS,2008,27.87555231849058,75.84550630236046,91.3673898016151,99.18097120235936,,30.743792368401664,,,,,98.6154479980469,0.998030006885529,98.8100662231445,98.7162322998047,91.1433334350586,96.2985076904297,0.98523998260498,1.00574004650116,,,,,,,,,,,,,73.84276976162133,,,73.19524162105427,,376.1600877717421,,,2.189490807005176,5.266192434775289,3.9184231231767175,47.37710844448684,47.75883445624896,,,,,,,,,,,,,,23.359543201037603,,,,12.186935923983452,30.028339708615817
1458,EAS,2009,30.07406579251312,77.61804778886066,92.14678984822552,99.34856459628192,,31.588853391029048,,,,,98.6038818359375,0.998560011386871,98.7464828491211,98.6776580810547,91.6126480102539,96.4406433105469,0.984229981899261,1.01348996162415,,,,,,,,,30.585415,19.31806,,,74.48835651348648,,,74.78383819278251,,421.60957254223894,,,2.2106974880487047,5.306058697910479,3.9515369256908377,48.017176918520185,48.61050523162115,,,,,,,,,,,,,,24.27854853181856,,,,12.383374529888588,29.64791714884692
1459,EAS,2010,32.640579203459666,79.39446871142995,92.99148153745756,99.43560219398758,,31.157808063893704,,,,,98.5709533691406,0.998809993267059,98.6883087158203,98.6310577392578,91.8322296142578,96.3970413208008,0.992449998855591,0.997409999370575,,,,,,,,,33.68857,16.22068,8.090883393597089,81.05060921378384,75.11291593886583,,93.6422512749637,76.3529326893605,92.43446100376045,480.0464804752305,,,2.169694278145327,5.221897386582131,3.888741472788568,48.77117402326154,49.536894853894566,,,,,,,,,,,,,,24.86760677150745,,,,12.59571613619544,29.339151538191533
1460,EAS,2011,35.4749158334546,81.14240212244172,93.7741835774519,99.49129654177084,,27.871236939909316,,,,,98.155158996582,0.998669981956482,98.285400390625,98.221809387207,91.5148391723633,96.1352691650391,0.994520008563995,1.00073003768921,,,,,,,,,30.55443,19.79091,,,70.45276431307734,0.6717468042253855,,77.89241309675845,,589.6722607575861,,,2.180017159793256,5.189878380688012,3.873771031351509,49.478305123175865,50.60910349816544,,,,,,,,,,,,,,24.802118406941567,,,,12.840207911614922,29.097612295522524
1461,EAS,2012,38.6026884301505,82.8826263015163,94.0657480293586,99.48653320360786,,28.7189829291151,,,,,98.2102203369141,0.998870015144348,98.3214263916016,98.2683181762695,91.7530822753906,96.2736206054688,0.991890013217926,1.00710999965668,,,,,,,,,34.19455,18.36539,,,71.26933739751611,,,79.41216540624109,,628.5681805399812,,,2.194660231224494,5.181980416468859,3.8745599720623822,50.16666874270948,51.54243079491763,,,,,,,,,,,,,,25.344404050770752,,,,13.157625609183372,28.98308770801588
1462,EAS,2013,42.155537125517334,84.357245035049,94.35144944883626,99.54780204600752,,21.785195105967812,,,,,98.2830581665039,0.999509990215302,98.3311309814453,98.3085021972656,91.886848449707,96.3432235717773,0.994690001010895,1.00539994239807,,,,,,,,,34.21182,16.41355,,,72.08063025936178,,,80.91531379260678,,604.7535360781518,,,2.2059065252074768,5.171870664296368,3.871979929513573,50.72612339104233,52.33237593192249,,,,,,,,,,,,,,25.169603249647977,,,,13.550511731462294,28.95650426273365
1463,EAS,2014,45.78054496479675,85.76460005635508,94.52541782487609,99.57183091043905,,19.91465965813244,,,,,98.5492095947266,1.00013995170593,98.5350036621094,98.5419311523438,92.6412200927734,96.6613006591797,0.994809985160828,1.01212000846863,,,,,,,,,,,,,72.88510617156074,,,82.40413093277283,,619.2422152296061,,,2.1817220799737456,5.115312743302708,3.827624093962722,51.44979118249025,53.028859288512706,,,,,,,,,,,,,,24.89018515429201,,,,14.001928342155384,28.96436931495502
1464,EAS,2015,49.47228774984048,87.12497796756664,94.98444108274876,99.64661687769274,,20.5780238002221,,,,,98.5841522216797,0.999599993228912,98.6236114501953,98.6048889160156,92.8814392089844,96.8454132080078,0.993099987506866,1.01245999336243,,,,,,,,,,,7.248329659742397,83.18508399550626,73.6797660830461,,,83.87665527090762,,605.8202295719801,,,2.217386997763882,5.10518276862912,3.8356323967988737,52.19853244168802,53.953514255176586,,,,,,,,,,,,,,23.85494487109201,,,,14.522270661750444,28.951638921867673
1465,EAS,2016,53.1217993123939,88.46727033654247,94.94734528450812,99.70229010040896,,21.006641362226052,,,,,98.6175003051758,0.999809980392456,98.6364212036133,98.6269683837891,93.1314468383789,96.9381637573242,0.995689988136292,1.01653003692627,,,,,,,,,,,,,74.46316899512914,,,85.33318354913244,,639.3748678407479,,,2.206066147144659,5.071744474419199,3.809496374954846,52.700661900626095,54.56694729999877,,,,,,,,,,,,,,23.199657854552395,,,,15.079980845135198,28.94587411359585
1466,EAS,2017,56.72051600552731,89.60889038789662,96.345324244997,99.7193762434256,,21.65867510212199,,,,,98.6582794189453,1.00005996227264,98.6523132324219,98.6554489135742,93.3517608642578,97.0454330444336,0.996990025043488,1.01724994182587,,,,,,,,,,,,,75.23778126360082,,,86.77194758781985,,671.9870625803877,,,2.194303879261919,5.028266820153344,3.7777188034006866,53.09767827963634,54.99602337845286,,,,,,,,,,,,,,22.76533941652312,,,,15.706231188778192,29.03092565672211
1467,EAS,2018,60.12443763944621,90.59438366951824,96.0859134237934,99.74599615449588,,22.99554787776177,,,,,98.6435012817383,1.00080001354218,98.5642318725586,98.6036529541016,93.5822372436523,97.0216522216797,0.997959971427917,1.02074003219604,,,,,,,,,,,,,75.99495772296544,,,88.19227279208731,,727.4112502287229,,,2.1816666341917883,4.982435471262414,3.743141508164557,53.678551187588624,55.564095426226785,,,,,,,,,,,,,,21.746042992172896,,,,16.382708604348984,29.05081878823274
1468,EAS,2019,63.43788537706077,91.67204751189722,96.43451565269226,99.76961980886718,,21.678171378758073,,,,,99.0245132446289,1.00133001804352,98.8928375244141,98.9572677612305,94.0413589477539,97.3727264404297,0.998080015182495,1.02023005485535,,,,,,,,,,,6.676351917694965,84.9033261574998,76.73504093042877,,97.41005933077118,89.589870932136,95.38135680806238,759.5985546631752,,,2.159201219296813,4.832931616872091,3.6465122964534697,54.21899951493174,56.09047747286539,,,,,,,,,,,,,,21.41746123139917,,,,17.066184637137344,28.944265249139807
1469,EAS,2020,66.69894155192308,92.4823098829475,96.12091234896212,99.7528217413702,,18.239959767885356,,,,,99.07373046875,1.00151002407074,98.9236831665039,98.9938583374023,94.5039291381836,97.4725036621094,0.996999979019165,1.01823997497559,,,,,,,,,,,,,77.43804170280166,,,90.9549685656674,,792.7727337788613,,,2.162539463058564,4.715102703874911,3.583970659771948,54.026464186266274,55.77385124331494,,,,,,,,,,,,,,20.73608041085865,,,,17.774316716809825,28.72740722008712
1470,EAS,2021,69.37978853124797,93.30375996696412,96.83121989265854,99.81318553289464,,17.08658782066952,,,,,99.1079635620117,1.00163996219635,98.9453430175781,99.0233383178711,94.5390472412109,97.5077362060547,,,,,,,,,,,,,,,78.095677448162,,,92.29948494802149,,876.040890486476,,,2.16342129867775,4.589207948592646,3.507238927945651,54.25253822373861,56.14127443762435,,,,,,,,,,,,,,20.248764753094743,,,,18.41843064142884,28.37028461938448
1471,EAS,2022,72.30448505580571,93.956590824233,96.54224244472734,99.80958315125608,,14.701541548204805,,,,,99.1422424316406,1.00179004669189,98.9645690917969,99.0475921630859,,,,,,,,,,,,,,,,,78.44703894397233,,,93.53441675069844,,,,,2.118109219776408,4.528885125951785,3.457556342546111,54.77960894957088,56.25283703811985,,,,,,,,,,,,,,20.10183608003872,,,,19.078845899628895,27.93481270906632
1472,ECA,2000,64.74352040339488,94.67040199011056,98.53071156098976,99.20743831121884,,,,,,,98.3659820556641,0.989610016345978,99.3988571166992,98.8878707885742,95.5314712524414,98.7677764892578,0.968559980392456,0.961740016937256,,,,,,,,,,,7.849059825951245,83.42359701826146,63.23492180380399,,81.51409929109919,89.94982173289017,88.69131171348378,88.3562582140177,,,1.8719643814958644,5.241080817504872,3.837650744363964,63.99711332177227,61.34737494213779,,,,,,,,,,,,,,37.14081334424723,,,,13.08995835523055,42.46530409719645
1473,ECA,2001,66.10301754386201,95.11714836112394,98.66533427269552,99.1857036814696,,,,,,,98.4266967773438,0.990069985389709,99.4140472412109,98.925666809082,95.6453399658203,98.8178405761719,0.971449971199036,0.952759981155396,,,,,,,,,,,,,63.65278223135935,,,90.11844811484907,,80.79702853832887,,,1.8904912087676864,5.410525925967,3.930611740154194,63.19729690222496,60.81474525909298,,,,,,,,,,,,,,35.07185172380615,,,,13.210946485443428,41.30086118064179
1474,ECA,2002,67.42950051896327,95.526252726119,98.83611481289776,99.22011925002838,,,,,,,98.4825134277344,0.990540027618408,99.4227828979492,98.9579162597656,95.7641830444336,98.8560333251953,0.973890006542206,0.949500024318695,,,,,,,,,,,,,64.17433325830831,,,90.49712500434563,,96.73415885015892,,,1.9973207500433343,5.526420216124559,4.030014579042346,63.57794064827847,61.47625191004763,,,,,,,,,,,,,,32.368145315258175,,,,13.428320967646089,40.14927907508884
1475,ECA,2003,68.79557512380228,95.90513174377313,98.8852467263684,99.2537963661207,,,,,,,98.5078887939453,0.991050004959106,99.3977508544922,98.9581527709961,95.8869171142578,98.8880996704102,0.977989971637726,0.942740023136139,,,,,,,,,,,,,64.72337465769722,,,90.87817359466956,,124.92003534479169,,,1.9820211154425984,5.327593634498552,3.91089298115816,63.95077317996359,61.621368114417514,,,,,,,,,,,,,,30.821009486964144,,,,13.666062861411442,39.057173765584274
1476,ECA,2004,70.23104211997365,96.26926358494404,98.85745135283626,99.23385035044564,,,,,,,98.5027465820312,0.991490006446838,99.348258972168,98.9100570678711,96.0253677368164,98.868766784668,0.98088002204895,0.947250008583069,,,,,,,,,,,,,66.17371880278556,,,91.29555033420702,,158.53180316450758,,,2.125951702367177,5.408776540442611,4.037605049923467,64.78776227042522,61.53948081845448,,,,,,,,,,,,,,30.420513814286508,,,,13.84527550360056,38.03341525421042
1477,ECA,2005,71.40097371949958,96.58710523160816,99.03751916652767,99.33062293240954,,,,,,,98.6294479370117,0.992150008678436,99.4103012084961,99.0065002441406,96.1899795532227,98.9948272705078,0.981260001659393,0.950519979000092,,,,,,,,,,,,,67.68532909941165,,,91.75644060982802,,194.7566885847401,,,2.1923062456554145,5.638481458828494,4.202016510640551,64.88785758206124,61.992289208286,,,,,,,,,,,,,,30.75080301297126,,,,13.944669672171065,37.09061911852776
1478,ECA,2006,72.57826748435191,96.82958336958612,99.00871179289562,99.33255061864544,,,,,,,98.652099609375,0.992479979991913,99.3990936279297,99.0083694458008,96.135627746582,98.9716491699219,0.984589993953705,0.956499993801117,,,,,,,,,,,,,69.24970512757542,,,92.21319266461838,,227.92718682868195,,,2.318109195857158,5.82544752603029,4.362370783327757,65.22708254771003,62.47893634391713,,,,,,,,,,,,,,30.56648433799842,,,,13.9646338998854,36.25313045021481
1479,ECA,2007,73.58542816080562,97.05091085621662,99.13060800188468,99.43236956671136,,21.657527602167068,,,,,98.6818695068359,0.992370009422302,99.4409103393555,99.0412216186523,96.2807006835938,99.0065765380859,0.986479997634888,0.958670020103455,,,,,,,,,,,,,70.73929704734022,,,92.6760005011224,,278.6751529498852,,,2.3726206385503583,5.874964054875596,4.417124967218544,66.04225647060208,63.26605103171739,,,,,,,,,,,,,,30.49014085444397,,,,13.88491176996888,35.54646658603367
1480,ECA,2008,74.59475526519694,97.2391567379951,99.13861933553312,99.50574032325557,,20.76031067121659,,,,,98.7241592407227,0.99260002374649,99.4599380493164,99.0958480834961,96.4140701293945,99.0717468261719,0.989030003547668,0.964010000228882,,,,,,,,,,14.24787,,,72.21540840168097,,,93.13185791825347,,325.1055158354327,,,2.3857063010213673,5.915669994843006,4.447007413493486,66.36694993226858,63.96354669180314,,,,,,,,,,,,,,31.188201731432088,,,,13.666716719577634,34.99576199432069
1481,ECA,2009,75.39465419116817,97.35723230714544,99.25475622519984,99.59305027640004,,21.684948674261097,,,,,99.1199722290039,0.995389997959137,99.578857421875,99.348518371582,97.1307830810547,99.0987319946289,0.991980016231537,0.972339987754822,,,,,,,,,,15.62133,,,73.68106965667394,,,93.58788198070356,,286.4509895146591,,,2.455592595988381,5.921086406451494,4.4681126835514196,65.92318191112213,63.66815321960866,,,,,,,,,,,,,,32.572438581801734,,,,13.40849422745564,34.56313436412543
1482,ECA,2010,76.25345648703248,97.55366753759404,99.31344747299777,99.77919029477094,,19.76491025560438,,,,,99.2335968017578,0.996070027351379,99.62548828125,99.4306488037109,97.5702362060547,99.2675018310547,0.994599997997284,0.969529986381531,,,,,,,,,,,6.079121222630623,87.76079744688349,75.12205059144233,,95.38038372063806,94.04500472643028,97.29424271206186,311.9176030671991,,,2.4752406090234156,5.868590094861171,4.447029068621982,65.52835944066328,64.14782894798512,,,,,,,,,,,,,,31.89898177977204,,,,13.155157115448027,34.22017539483592
1483,ECA,2011,76.94052050168531,97.67791610833324,99.3068940035077,99.80687665407478,,19.808106061871257,,,,,99.3755493164062,0.99702000617981,99.6727294921875,99.5258331298828,97.9569778442383,99.3898468017578,0.996389985084534,0.967830002307892,,,,,,,,,,,,,76.53273705518647,,,94.4982919693912,,331.2848487474099,,,2.4639377208241107,5.804987353948848,4.411651700493201,65.44207886664263,64.36568804500229,,,,,,,,11.037000031476714,12.599914001404136,13.365561074911696,,,,32.45275797195301,,,,12.997037515123514,33.96765071175676
1484,ECA,2012,77.7306261419014,97.78261930322604,99.44423410305444,99.83587273489567,,18.77286758439271,,,,,99.4612121582031,0.997579991817474,99.7027816772461,99.583366394043,98.153190612793,99.4470062255859,0.995119988918304,0.976230025291443,,,,,,,,,,17.56312,,,77.92530761453237,,,94.9490728948298,,346.93589469549204,,,2.325239479108047,5.808404231923701,4.357536017646748,66.22552540908875,64.83343089937131,,,,,,,,11.106532886803151,12.392886629921742,13.2751223439609,,,,32.12698757289636,,,,12.985639898228362,33.826739575722065
1485,ECA,2013,78.21621121829347,97.9029823920911,99.52340273891704,99.85853885139863,,20.452437029179627,,,,,99.5299224853516,0.998049974441528,99.7241287231445,99.6278076171875,98.2219085693359,99.4642181396484,0.997959971427917,0.98063999414444,,,,,,,,,,,,,78.576961705972,,,95.39761015015394,,368.2305974017125,,,2.284591712901923,5.710806294345748,4.285650361405916,66.66013371550402,64.85636924958119,,,,,,,,11.257894164146345,12.545897217318863,13.11477568584297,,,,31.56269344327115,,,,13.064339763286112,33.81970055077906
1486,ECA,2014,78.70004536246766,97.97493459050752,99.61608211179882,99.89366530277832,,20.6662034008937,,,,,99.5734405517578,0.998319983482361,99.7405624389648,99.6574783325195,98.2583084106445,99.4813385009766,0.999920010566711,0.981549978256226,,,,,,,,,,,,,,,,95.81515280064164,,346.48610573809833,,,2.2969768274622626,5.692021516749796,4.283199204466065,69.05546133653398,65.57028230417535,,,,,,,,11.869310907097578,13.657248094050203,13.843489204124284,,,,31.21000600349524,,,,13.239777621375111,33.943365903570715
1487,ECA,2015,79.2750694422758,98.02610397484776,99.56147282870944,99.88581403998444,,20.990967438082414,,,,,99.6172409057617,0.998650014400482,99.7516174316406,99.6846771240234,98.2894973754883,99.4938812255859,0.999520003795624,0.982640027999878,,,,,,,,,,,5.770529898602745,88.56887246814861,,,,96.2165586465954,,295.2254949986973,,,2.330389476295944,5.878922884961953,4.40934997190475,69.74192269482035,65.78813815425963,,,,,,,,11.822128817208238,12.84848880140086,13.399976423098051,,,,29.84282026128002,,,,13.485828906400949,34.15210581700356
1488,ECA,2016,79.62793107819043,98.0537358407868,99.77540280866344,99.92952938077836,,20.31725359926157,,,,,99.6872711181641,0.99905002117157,99.7825164794922,99.7346496582031,98.4836730957031,99.5436096191406,0.998839974403381,0.984340012073517,,,,,,,,,,16.161775,,,,,,96.54088346532498,,290.55736619525203,,,2.47048671795453,5.8535098740838585,4.451696414230163,70.15347512176942,66.00638310288406,,,,,,,,11.373016699323491,11.38201293458693,13.08783383970368,,,,27.67362105048561,,,,13.741784994132011,34.37893856145926
1489,ECA,2017,79.93114700587233,98.14484845520052,99.84187635574604,99.95072013924316,,20.198423291741857,,,,,99.7446823120117,0.999459981918335,99.798469543457,99.7709121704102,98.472770690918,99.5559997558594,0.996249973773956,0.974629998207092,,,,,,,,,,15.57059,,,,,,96.85651660490684,,290.61378341431333,,,2.452865371598882,5.862059182536176,4.452264065240408,70.47891037743084,66.14109447614501,,,,,,,,10.825873152338737,8.651629838248565,13.79458972027152,,,,24.63771024334437,,,,13.997576719529476,34.625106181359016
1490,ECA,2018,80.18997316840279,98.1400137138037,99.904053867917,99.96727641142108,,19.1735805125054,,,,,99.8217697143555,0.999469995498657,99.8744964599609,99.8473968505859,98.7043609619141,99.6772918701172,0.993879973888397,0.981190025806427,,,,,,,,,,,,,,,,97.16252588433012,,285.3766946170767,,,2.463610886190129,5.863006403185337,4.461170647280098,70.77683862693092,66.32352620896641,,,,,,,,10.63256059711562,10.84810776433015,11.59720177638242,,,,22.901725453019136,,,,14.337956639712845,34.92368534300396
1491,ECA,2019,80.50362808211366,98.1942667033407,99.95131053884629,99.97770663211745,,19.82663199848283,,,,,99.8655624389648,0.999819993972778,99.8834991455078,99.8723678588867,98.7313232421875,99.6835021972656,0.994360029697418,0.978450000286102,,,,,,,,,,,5.130699132401226,89.83950787167862,,,,97.45902734233044,98.2786656430882,300.5844957620624,,,2.530155902208207,5.876345273103762,4.496262772354661,70.94910488450161,66.3070206755309,,,,,,,,11.116758191900722,12.214630339600062,13.17459309162913,,,,21.821275705539733,,,,14.742482983910543,35.19952332215228
1492,ECA,2020,80.83589363212019,98.1590055322389,99.9710164888879,99.98027848208136,,19.161094737987188,,,,,99.8831405639648,0.999960005283356,99.8875503540039,99.8805694580078,98.8617401123047,99.7251815795898,0.993229985237122,0.981809973716736,,,,,,,,,,,,,,,,97.75904210161386,,317.7226968868311,,,2.6394002821256346,5.804163176356199,4.504170929973807,71.52028746647011,66.49699277197644,,,,,,,,10.021241217751095,13.0645186052934,12.472372815013513,,,,20.55903524939619,,,,15.05135254311528,35.39813762207629
1493,ECA,2021,80.89550399380374,98.1351339559736,99.92522849056016,99.97567782216822,,18.40959396427516,,,,,99.8972473144531,1.00007998943329,99.8887634277344,99.8882827758789,98.9141311645508,99.739631652832,,,,,,,,,,,,,,,,,,97.80709032143152,,377.46559110810693,,,2.7325714868450275,5.835881458596421,4.56279190618189,71.18076694541581,66.69003868806016,,,,,,,,10.578900903689494,11.603289455325973,11.887083531106782,,,,20.013224103308783,,,,15.27250197111837,35.51998194025809
1494,ECA,2022,80.71508187249404,98.11774104491232,99.98015493658993,99.98229557626676,,22.20924621172411,,,,,99.9041976928711,1.00012004375458,99.8926162719727,99.8934173583984,98.9547271728516,99.745246887207,,,,,,,,,,,,,,,,,,97.8391076878963,,,,,3.217818739680605,6.732035956313972,5.338154983006225,67.81179197840677,64.17028412422997,,,,,,,,,,,,,,19.44069300233587,,,,15.60905496362441,36.02767017913389
1495,ECS,2000,88.18162565039107,98.84536396358196,98.47954088922782,99.36590569408688,,18.18296054284996,,,,,98.8030319213867,0.995589971542358,99.2409591674805,99.0252304077148,95.3011627197266,,0.982100009918213,0.985859990119934,,,,,,,,,,,7.598438565582573,86.50006805539198,86.2993545165705,,,93.46561585254987,95.42910042006498,937.4938761896908,,,1.932776773512937,5.104878170962792,3.71065048011098,82.92349506769688,77.71031859087661,,,,,,,,,,,,,,25.08355686393866,,,,19.92856839857148,29.752969809753285
1496,ECS,2001,88.60650471140191,98.935867456735,98.5931634648662,99.36765160615316,,18.81562829184124,,,,,98.8406219482422,0.99575001001358,99.2621536254883,99.0543823242188,95.4269027709961,,0.983739972114563,0.981949985027313,,,,,,,,,,21.75964,,,86.43362442262155,,,93.09959730927405,,965.9467114428228,,,1.9174136877409471,5.13289287721074,3.711851091314135,82.81722064695866,77.65234663583843,,,,,,,,,,,,,,24.361583217683048,,,,20.12272431407051,29.060782949868116
1497,ECS,2002,89.03530667463427,99.00147579289998,98.70615925888094,99.3851164662744,,19.632607526227915,,,,,98.8901214599609,0.995649993419647,99.3219528198242,99.1095733642578,95.6290817260742,98.0111236572266,0.983820021152496,0.979229986667633,,,,,,,,,,20.16012,,,86.63183810945861,,,93.28799397066538,,1088.0779549000226,,,1.9469880579129144,5.128232094812045,3.7123972060974073,83.3432198882736,77.9577173833772,,,,,,,,6.977817073605501,14.519503140696711,10.478839020514403,,,,23.399926875363715,,,,20.37201915457154,28.36627981503533
1498,ECS,2003,89.46970422856053,99.07962985167116,98.77441099851994,99.3785241493241,,19.559279276269077,,,,,98.9097290039062,0.995850026607513,99.3214416503906,99.1192016601562,95.7675399780273,98.0667572021484,0.986000001430511,0.976670026779175,,,,,,,,,44.37361,20.30003,,,86.83962124597502,,,93.47354001607468,,1354.460269866748,,,1.9719256954433069,5.1698615671968975,3.7424744664792495,83.44846231892367,77.74889290289276,,,,,,,,6.924387650872638,14.626470782774032,10.044689865354403,,,,22.87679810952611,,,,20.6436357324951,27.75195952886815
1499,ECS,2004,89.94326956557794,99.1374081759369,98.8134942249549,99.38289948104978,,19.70911055060779,,,,,98.9146728515625,0.996039986610413,99.307861328125,99.1044006347656,95.9018325805664,98.0972366333008,0.987049996852875,0.979770004749298,,,,,,,,,,21.39148,,,87.22698017546801,,,93.66721397937609,,1571.348912662785,,,2.071616058468176,5.264754327900797,3.839282113191961,83.97108535425656,77.77332814879458,,,,,,,,6.0413794136032175,15.472652952444207,10.895285479516009,,,,22.815788448489062,,,,20.92704835180599,27.239328472611327
1500,ECS,2005,90.31372110738472,99.2034835853106,98.92391399185144,99.41224620800088,,19.93585154125673,,,,,98.98095703125,0.996290028095245,99.3492202758789,99.1595306396484,96.1015625,98.223030090332,0.986710011959076,0.980570018291473,,,,,,,,,,21.893865,,,88.13570884386381,,,93.87115039934623,,1663.697059935921,,,2.0412711777787953,5.265097747395613,3.823909747469009,84.06154226467089,77.92735127340679,,,,,,,,6.240792589257396,15.622713101470508,10.80057722004631,,,,22.88212801588946,,,,21.196363790630446,26.78647857489919
1501,ECS,2006,90.68558356302296,99.2361369253522,98.96486738394648,99.44336936091312,,18.97435667615089,,,,,98.9961395263672,0.996309995651245,99.3631973266602,99.1722869873047,96.1442108154297,98.2384414672852,0.988550007343292,0.982230007648468,,,,,,,,,,21.89651,,,88.53490727040273,,,94.0908493567722,,1785.7115524970136,,,2.099653020388454,5.343018531628004,3.8884258887541345,84.22227478288315,78.09406822212487,,,,,,,,5.324763033352634,14.805238525997789,9.533465384016202,,,,23.027407836638357,,,,21.394804419060687,26.403500564427823
1502,ECS,2007,91.00762656618376,99.26574068880166,99.05733414020982,99.48093396788548,,19.47465360813737,,,,,99.0228881835938,0.996370017528534,99.3834609985352,99.1942367553711,96.2921829223633,98.2876968383789,0.989669978618622,0.98309999704361,,,,,,,,,41.68968,22.327534999999997,,,88.93485864524997,,,94.3160670877606,,2050.0243962923532,,,2.1018369983087313,5.322361738322745,3.876833342330745,84.51481885472985,78.41123263894814,,,,,,,,5.092771108437546,13.153162817737702,8.69914283326708,,,,23.048600134243262,,,,21.46343179490294,26.10731983498563
1503,ECS,2008,91.33150724368902,99.2872982992344,99.10852752834026,99.52865899014948,,19.68713892221394,,,,,99.0447998046875,0.996479988098145,99.3943099975586,99.2230529785156,96.4388198852539,98.3561019897461,0.989719986915588,0.98565000295639,,,,,,,,,41.45747,21.52906,,,89.35828030284947,,,94.53656502218074,,2299.122927038896,,,2.116042898134834,5.329203130952969,3.885910578956823,84.68519270590627,78.71962776038231,,,,,,,,5.150849512348556,13.226269823273489,8.538435218158424,,,,23.56818953717106,,,,21.419531707588114,25.936918479841065
1504,ECS,2009,91.56527727798309,99.3101866849254,99.2024164349654,99.58793456276192,,18.72212386536457,,,,,99.2893295288086,0.997749984264374,99.5128479003906,99.4021301269531,96.6130676269531,98.2956619262695,0.991729974746704,0.986379981040955,,,,,,,,,40.627935,22.06359,,,89.74280005713412,,,94.74893519240328,,2206.8102096615994,,,2.113455053717939,5.352828989431983,3.8843074024754993,84.4822790845183,78.34811430244206,,,,,,,,6.468873680649959,16.205019224867037,11.182630758284546,,,,23.710212281699977,,,,21.385817971279405,25.8706228072474
