Country,Year,GC.XPN.COMP.ZS,NY.ADJ.AEDU.CD,SE.ADT.LITR.FE.ZS,SE.ADT.LITR.MA.ZS,SH.H2O.SMDW.ZS,SL.UEM.ADVN.ZS,SP.POP.DPND.OL,SP.POP.DPND.YG,Cluster
ECS,2009,18.72212386536457,13939733330.832481,96.6130676269531,98.2956619262695,89.74280005713412,6.468873680649959,21.385817971279405,25.8706228072474,0
ECS,2010,18.485044984887693,13939733330.832481,97.0707321166992,98.4909973144531,90.09321101186212,7.223038338421257,21.365476422776073,25.844912277157835,0
ECS,2011,18.13006843927263,13939733330.832481,97.2734832763672,98.5564727783203,90.43631682891322,7.687603501452578,21.490906423825702,25.888870062815833,0
ECS,2012,18.574363338336877,13939733330.832481,97.4160919189453,98.6158065795898,90.7436446765882,8.41329768412298,21.84837425284824,26.013664407259323,0
ECS,2013,19.604731722612584,13939733330.832481,97.5037689208984,98.6583099365234,91.03847466794166,8.951921263872476,22.28132756643786,26.186764842172437,0
ECS,2014,19.11509750619507,13939733330.832481,97.560432434082,98.6854629516602,91.20086865760808,8.62664689625711,22.78468135118968,26.3988134084955,0
ECS,2015,19.310133765204483,13939733330.832481,97.6148910522461,98.7154922485352,91.35573728263392,8.209978449220433,23.296721464602747,26.635360119915145,0
ECS,2016,19.878846794052535,13939733330.832481,97.7479629516602,98.7637100219727,91.49547716093711,7.718502476259288,23.775809774176032,26.87510643169199,0
ECS,2017,19.721851011420796,13939733330.832481,97.8020172119141,98.8062973022461,91.63908594323394,7.218268104716805,24.25312358383164,27.109063659026504,0
ECS,2018,19.11309595457635,13939733330.832481,97.9582138061523,98.8812866210938,91.75496939072738,6.773784554983232,24.750267987480207,27.30312912260804,0
ECS,2019,20.22644581039915,13939733330.832481,98.0051422119141,98.9070816040039,91.87039461676096,6.845464959901849,25.28024910392622,27.44613525040189,0
ECS,2020,18.724650465491223,13939733330.832481,98.1070709228516,98.9479904174805,91.95001051786883,6.81143494450088,25.781403279196844,27.53312473156852,0
ECS,2021,18.40959396427516,13939733330.832481,98.1425933837891,98.9442901611328,91.98858294178848,6.5909985570847915,26.193586124133788,27.58147744404553,0
ECS,2022,18.833626168615524,13939733330.832481,98.1698913574219,98.9500274658203,91.87324786697108,5.384274404036328,26.630116696646965,27.585473258960704,0
ECU,2000,28.33264294594551,201821922.761381,75.20600496011687,84.45580889242832,58.2030485527504,4.601,8.077055841561995,59.36510592950339,1
ECU,2001,28.33264294594551,336920897.999999,89.6970901489258,92.3271331787109,58.7580237951327,3.985,8.17725717812859,58.39630324108293,1
ECU,2002,28.33264294594551,469494344.159997,75.20600496011687,84.45580889242832,59.2665603894288,7.52,8.277187141369776,57.37769263769975,1
ECU,2003,28.33264294594551,615714754.009994,75.20600496011687,84.45580889242832,59.7442101819941,5.555,8.380633005522405,56.33408604154528,1
ECU,2004,28.33264294594551,785386801.839991,75.20600496011687,84.45580889242832,60.2214424234426,4.8,8.493643770914858,55.286850143431735,1
ECU,2005,28.33264294594551,1004196564.13999,75.20600496011687,84.45580889242832,60.6980071745337,4.483,8.61696255414202,54.2483382608816,1
ECU,2006,28.33264294594551,1259284308.79998,75.20600496011687,84.45580889242832,61.1739057460291,3.949,8.746977158906287,53.22343888669728,1
ECU,2007,28.33264294594551,1503482029.20002,90.8655700683594,93.3891983032227,61.6496381799933,4.345,8.884095902731648,52.23012151761131,1
ECU,2008,28.33264294594551,2013698458.20002,91.1225662231445,93.7494506835938,62.1247128309791,4.502,9.030032061372763,51.2801160769212,1
ECU,2009,28.33264294594551,2210818511.00001,90.9175491333008,93.6637802124023,62.5991244746966,6.486,9.183441891371976,50.369180303385306,1
ECU,2010,28.33264294594551,2660483912.4,90.4701080322266,93.3168716430664,63.0731256086382,5.143,9.341115865784484,49.49681737826229,1
ECU,2011,28.33264294594551,3122713720.0,90.220817565918,93.0525207519531,63.5385152036045,4.282,9.499691666184868,48.66583994521923,1
ECU,2012,28.33264294594551,3402885763.2,90.9516830444336,93.2542419433594,63.9977979252036,4.32,9.667041389341875,47.84346608742835,1
ECU,2013,27.639728229345582,3721851412.46768,92.2180786132812,94.4257278442383,64.4567910969441,4.023,9.86837543999134,46.97966799825824,1
ECU,2014,27.95550678211297,4023195872.19227,93.2538604736328,95.2571716308594,64.9152564369809,4.086,10.10663466409978,46.063379918493666,1
ECU,2015,31.34240759613701,3959622270.98214,93.2566223144531,95.7262191772461,65.3736735755729,4.806,10.356193512046987,45.10891455203006,1
ECU,2016,33.36586421407106,4023877861.73551,93.3145294189453,95.4450225830078,65.8315610896667,6.038,10.603506745486207,44.13018363888989,1
ECU,2017,34.73906306257894,4225585493.87666,92.0866928100586,93.7790603637695,66.1811722729968,5.814,10.847762945517706,43.1432008335111,1
ECU,2018,32.256006668003906,4385266431.64902,75.20600496011687,84.45580889242832,66.3946984801382,5.276,11.062844961933711,42.05964153025371,1
ECU,2019,31.37824570306893,4444917363.27654,75.20600496011687,84.45580889242832,66.6098571346883,5.321,11.284683150488227,41.00809778776141,1
ECU,2020,33.95677001615229,4004955082.02872,92.4902420043945,94.8125076293945,66.8266652974836,6.705022136331512,11.43645275531848,40.157078622052026,1
ECU,2021,31.72106763163473,3788159766.10149,94.0484924316406,94.9388198852539,67.044902482394,6.34,11.533413817258976,39.38655612040909,1
ECU,2022,31.358117427651816,13939733330.832481,93.0507507324219,94.9341735839844,67.0895117739847,5.213,11.775880434445623,38.64874885840322,1
EGY,2000,28.33264294594551,4424603527.84217,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,7.652156799421807,63.31133127936754,1
EGY,2001,28.33264294594551,4312145945.89834,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,7.5724330696253395,61.78156351248326,1
EGY,2002,35.98533952435949,3760125835.49334,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,7.479460835156976,60.24443976251099,1
EGY,2003,36.05284184733394,3536896154.12603,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,7.359752424751971,58.753149332051315,1
EGY,2004,34.531161748502335,3466075797.02116,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,7.21518831435516,57.407618110829816,1
EGY,2005,34.0167220249685,3941202459.40024,56.1215515136719,77.9101333618164,67.31455981363356,6.705022136331512,7.064263800319741,56.26831416798546,2
EGY,2006,26.924631692418256,4762109466.3766,57.8119087219238,74.6218032836914,67.31455981363356,6.705022136331512,6.920990328853126,55.34888205602626,2
EGY,2007,27.866393877622937,5805695387.68151,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,6.791333757571935,54.56237765574823,1
EGY,2008,26.502195426451213,7242092574.41957,75.20600496011687,84.45580889242832,67.31455981363356,15.978,6.688585280034558,53.91090699862383,1
EGY,2009,27.658807566631268,8350287467.72377,75.20600496011687,84.45580889242832,67.31455981363356,17.878,6.628526968109259,53.44075876763911,1
EGY,2010,27.92701854217524,9467112154.40322,63.5158081054688,80.2686462402344,67.31455981363356,18.504,6.619098434259003,53.185834315457825,1
EGY,2011,27.459728423493623,10142949834.9003,75.20600496011687,84.45580889242832,67.31455981363356,19.907,6.6627238789553065,53.068803400460105,1
EGY,2012,28.33264294594551,12026372265.0736,65.7566604614258,81.6792221069336,67.31455981363356,21.209,6.758865512673319,53.11304404323294,1
EGY,2013,28.33264294594551,12396485193.9337,62.7052192687988,81.6940612792969,67.31455981363356,21.969,6.866259061199341,53.29040541442615,1
EGY,2014,28.33264294594551,13159830495.2525,75.20600496011687,84.45580889242832,67.31455981363356,19.936,6.94999088337487,53.52867449306956,1
EGY,2015,28.33264294594551,14277299528.5941,75.20600496011687,84.45580889242832,67.31455981363356,21.639,7.020660224363877,53.85932997702297,1
EGY,2016,28.33264294594551,14467169415.1215,75.20600496011687,84.45580889242832,67.31455981363356,20.73,7.096678529829044,54.02553352905334,1
EGY,2017,28.33264294594551,10196987123.7031,65.5056915283203,76.4952163696289,67.31455981363356,20.814,7.1985556616896265,53.99159348483198,1
EGY,2018,28.33264294594551,10738153001.527,75.20600496011687,84.45580889242832,67.31455981363356,22.253,7.324600619432946,53.91342505088892,1
EGY,2019,28.33264294594551,12883630367.2864,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,7.460632252360224,53.758140528549625,1
EGY,2020,28.33264294594551,15610914004.6162,75.20600496011687,84.45580889242832,67.31455981363356,16.052,7.584770763238785,53.49483552880623,1
EGY,2021,28.33264294594551,17280300730.2836,75.20600496011687,84.45580889242832,67.31455981363356,15.277,7.679267619334917,53.15841237385015,1
EGY,2022,28.33264294594551,13939733330.832481,68.9499969482422,79.9899978637695,67.31455981363356,15.183,7.758283143038129,52.74187126175723,1
EMU,2000,19.647805103450867,13939733330.832481,75.20600496011687,84.45580889242832,96.80536789955764,6.247179421466585,24.282005770141232,24.348145343061876,0
EMU,2001,19.78064976080405,13939733330.832481,75.20600496011687,84.45580889242832,96.87171242893356,5.253572353186057,24.702631154618935,24.189406406756515,0
EMU,2002,20.423230010728066,13939733330.832481,75.20600496011687,84.45580889242832,96.9477604150296,5.583699351868566,25.088578363846405,24.025077760890415,0
EMU,2003,20.452478884756033,13939733330.832481,75.20600496011687,84.45580889242832,97.02335840822504,5.7487205275785005,25.426415697003836,23.84963070967318,0
EMU,2004,20.37070042307356,13939733330.832481,75.20600496011687,84.45580889242832,97.13857020807438,5.940595477185268,25.805617986714843,23.674439782723116,0
EMU,2005,21.141547428141585,13939733330.832481,75.20600496011687,84.45580889242832,97.30994051860432,5.820744885908771,26.25061259782956,23.52687016522012,0
EMU,2006,21.220427894129436,13939733330.832481,75.20600496011687,84.45580889242832,97.47820197410482,5.177622645034666,26.642506680937785,23.402759893041623,0
EMU,2007,21.54735053620396,13939733330.832481,75.20600496011687,84.45580889242832,97.61731966744983,4.733889448814251,26.88745791341114,23.288916214720626,0
EMU,2008,21.099122805693177,13939733330.832481,75.20600496011687,84.45580889242832,97.86776791724932,4.715411673709472,27.115537879564094,23.23422939686803,0
EMU,2009,21.211491878923056,13939733330.832481,75.20600496011687,84.45580889242832,97.95606823659092,6.266653554892705,27.425941836425032,23.25544999975314,0
EMU,2010,19.014738718742738,13939733330.832481,75.20600496011687,84.45580889242832,98.0534470728565,7.170189556369053,27.69095033673065,23.279617432552925,0
EMU,2011,19.13522989558559,13939733330.832481,75.20600496011687,84.45580889242832,98.1236684655602,7.947803600540382,28.03645167031694,23.31081794335837,0
EMU,2012,20.038525661193173,13939733330.832481,75.20600496011687,84.45580889242832,98.15357451322764,9.485451707208393,28.58610014615985,23.3395903356268,0
EMU,2013,19.101654309924157,13939733330.832481,75.20600496011687,84.45580889242832,98.16966763653105,10.444752111508924,29.207489172718667,23.363034748208623,0
EMU,2014,19.699273067065455,13939733330.832481,75.20600496011687,84.45580889242832,98.18332035531364,9.625084322752588,29.86842799498279,23.375881905701483,0
EMU,2015,19.310133765204483,13939733330.832481,75.20600496011687,84.45580889242832,98.20156987925346,8.854093956074149,30.46930881052326,23.364389200132816,0
EMU,2016,20.337027210227987,13939733330.832481,75.20600496011687,84.45580889242832,98.21271957145788,7.893759856090321,31.01143811901177,23.35246162298105,0
EMU,2017,20.815880376314436,13939733330.832481,75.20600496011687,84.45580889242832,98.2122464833949,7.064836864580063,31.541089696655924,23.361489549393557,0
EMU,2018,19.821597232473813,13939733330.832481,75.20600496011687,84.45580889242832,98.21215949767593,6.334878540297227,32.05788174706481,23.346654938780095,0
EMU,2019,20.850477327954387,13939733330.832481,75.20600496011687,84.45580889242832,98.21773260076162,5.98488983887637,32.58946421303265,23.299260211668173,0
EMU,2020,19.06349441622524,13939733330.832481,75.20600496011687,84.45580889242832,98.21512372063852,6.3042466668372,33.11049872142693,23.223857479076752,0
EMU,2021,19.120368522346688,13939733330.832481,75.20600496011687,84.45580889242832,98.20945535938878,6.023896609796982,33.61497048281923,23.12787350205895,0
EMU,2022,18.833626168615524,13939733330.832481,75.20600496011687,84.45580889242832,98.23464220237612,5.096182168014377,34.19792940928034,23.00315069132447,0
ERI,2000,28.33264294594551,21006429.0766799,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,5.976913582533097,86.68203399437533,1
ERI,2001,28.33264294594551,17353026.451835,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,6.027869438197524,85.61651459988961,1
ERI,2002,28.33264294594551,10172436.7879815,40.2244186401367,65.3901214599609,67.31455981363356,6.705022136331512,6.0503739108252885,83.95756227744735,2
ERI,2003,28.33264294594551,18932828.9870946,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,6.035844748696912,81.6987447757952,1
ERI,2004,28.33264294594551,24718968.1320037,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,6.019607790412834,79.72871229090089,1
ERI,2005,28.33264294594551,21671173.0327498,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,6.087219528965468,79.70038912803435,1
ERI,2006,28.33264294594551,20682302.3791871,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,6.205861307283079,80.4659386699022,1
ERI,2007,28.33264294594551,22544844.2328456,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,6.33769785481868,81.16337544069194,1
ERI,2008,28.33264294594551,23537076.6022764,54.8010711669922,75.0724105834961,67.31455981363356,6.705022136331512,6.405048956203885,80.41838861274906,2
ERI,2009,28.33264294594551,31657177.92,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,6.476245999458044,79.64064375607663,1
ERI,2010,28.33264294594551,27002064.5385366,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,6.577107824846616,79.26276313862924,1
ERI,2011,28.33264294594551,35113028.7687805,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,6.675492006944757,78.58566991148092,1
ERI,2012,28.33264294594551,13939733330.832481,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,6.7924116505648975,78.07363049708032,1
ERI,2013,28.33264294594551,13939733330.832481,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,6.893578085425804,77.69344615627557,1
ERI,2014,28.33264294594551,13939733330.832481,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,7.024309417472001,77.8890627929763,1
ERI,2015,28.33264294594551,13939733330.832481,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,7.135006167377404,78.2752881902772,1
ERI,2016,28.33264294594551,13939733330.832481,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,7.180548877576253,78.16639486602459,1
ERI,2017,28.33264294594551,13939733330.832481,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,7.2200217627856365,77.5967899891186,1
ERI,2018,28.33264294594551,13939733330.832481,68.9461898803711,84.3732376098633,67.31455981363356,6.705022136331512,7.223695933851798,76.26305903479906,1
ERI,2019,28.33264294594551,13939733330.832481,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,7.216556454860795,74.60392605199225,1
ERI,2020,28.33264294594551,13939733330.832481,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,7.190872626938158,72.73491787924588,1
ERI,2021,28.33264294594551,13939733330.832481,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,7.129276959296865,70.7727703595523,1
ERI,2022,28.33264294594551,13939733330.832481,75.20600496011687,84.45580889242832,67.31455981363356,6.705022136331512,7.066828731330978,69.01995010919289,1
ESP,2000,11.243721487489056,22872242337.3789,75.20600496011687,84.45580889242832,99.3520037621673,10.854,24.37007234117497,21.410682198938,0
ESP,2001,10.89223638470452,23713086195.4822,75.20600496011687,84.45580889242832,99.3527666689,7.82,24.789774016786623,21.236097789090508,0
ESP,2002,11.475775013922403,26767838485.2821,75.20600496011687,84.45580889242832,99.3870758973931,8.692,24.948530215770234,21.143808870874217,0
ESP,2003,11.510317471682445,34021661807.1515,75.20600496011687,84.45580889242832,99.4221127765702,8.236,24.73435323669848,21.092960509839916,0
ESP,2004,11.097944994729916,40457172525.6129,96.2308807373047,98.143913269043,99.4573500510258,8.271,24.35320568163305,21.02346821854717,0
ESP,2005,11.40293336560078,43463443951.2355,96.9251480102539,98.6174697875977,99.4927535691672,6.726,24.197251299835685,21.010043493842826,0
ESP,2006,11.260538641686182,47009373855.5717,96.9748306274414,98.5610275268555,99.5283435190003,6.228,24.17280683941151,21.10277500315928,0
ESP,2007,11.131284007890914,55356514787.8427,97.2603225708008,98.6334609985352,99.5641228190585,5.304,23.98848610190375,21.189722389891415,0
ESP,2008,11.113312605417708,65049133229.7084,96.8868408203125,98.4022979736328,99.600083258636,6.498,24.025177363736574,21.3795974732775,0
ESP,2009,9.915355666071838,64953476989.0119,96.9259719848633,98.4619369506836,99.6035929553762,9.568,24.38103433104374,21.68735895221551,0
ESP,2010,10.685156497881634,61800943792.8751,97.0045013427734,98.5257110595703,99.6064643947412,11.71,24.89440669096225,21.994525704784287,0
ESP,2011,10.659773393925896,64728841670.7541,97.0655670166016,98.5361862182617,99.6093275292351,13.012,25.41762600785128,22.26569476806889,0
ESP,2012,7.99533764588596,53880358548.47,97.2180404663086,98.6065292358398,99.5983436745099,14.984,25.96843430608328,22.491080632151824,0
ESP,2013,9.453498137889495,55533586355.9034,97.4405364990234,98.7487487792969,99.5717164141287,16.566,26.72290353597817,22.69438402750609,0
ESP,2014,9.650107689417602,55914645924.5444,97.4873504638672,98.7312698364258,99.5449356902683,14.774,27.50275549495521,22.836577033715702,0
ESP,2015,10.086140511112305,48531470159.4287,97.5471267700195,98.7708892822266,99.5476438755299,13.374,28.05224717538395,22.874811295812517,0
ESP,2016,10.209530890166285,49774679701.8938,97.6953582763672,98.8359680175781,99.5503658278686,11.703,28.486053954579443,22.84373643974184,0
ESP,2017,10.13063885030549,52428515140.8689,75.20600496011687,84.45580889242832,99.5531187860868,10.343,28.923584623923933,22.76761243145924,0
ESP,2018,9.939393413910905,56418111387.3811,97.9737777709961,98.9253921508789,99.5558738834628,8.816,29.299254268821045,22.57155121438057,0
ESP,2019,10.155396820675383,55909182919.8564,75.20600496011687,84.45580889242832,99.5586759288235,8.67,29.581498845235167,22.23823937328236,0
ESP,2020,8.845176932402008,51238089508.6872,98.1870422363281,99.0250625610352,99.5614800334883,9.859,29.83763902437525,21.834108594252736,0
ESP,2021,8.28495937905633,57433600464.1377,75.20600496011687,84.45580889242832,99.5642963774609,9.368,30.160355873387413,21.377280377171076,0
ESP,2022,8.341788711272773,13939733330.832481,75.20600496011687,84.45580889242832,99.5671426373018,7.903,30.733899815913368,20.925812840837533,0
EST,2000,24.086023571649147,271953471.691989,99.7600631713867,99.7759475708008,91.681879044361,5.09,22.236091620180577,26.170774900379364,0
EST,2001,19.75795769869604,279831344.922888,75.20600496011687,84.45580889242832,92.0087903155716,7.943,22.605696496063203,25.38954842767966,0
EST,2002,20.148021039915513,344751884.336441,75.20600496011687,84.45580889242832,92.3397737920971,5.06,23.08521606190602,24.58715223095708,0
EST,2003,20.37274371910114,470646449.638663,75.20600496011687,84.45580889242832,92.6746855002471,5.21,23.590282137052736,23.74700105769148,0
EST,2004,20.20712369583954,536566418.385094,75.20600496011687,84.45580889242832,93.0137311466663,6.358,24.073640445485633,22.955717968445665,0
EST,2005,19.93585154125673,616360634.000745,75.20600496011687,84.45580889242832,93.3569306926707,4.128,24.542158695190228,22.33729991803741,0
EST,2006,18.97435667615089,710028320.223311,75.20600496011687,84.45580889242832,93.7041776355574,3.287,25.109616783656776,22.008559612523513,0
EST,2007,19.775398329609192,880034457.979742,75.20600496011687,84.45580889242832,94.0556407412387,2.362,25.61267214296325,21.91501653342723,0
EST,2008,19.68523868020035,1236505756.55486,75.20600496011687,84.45580889242832,94.4113410565892,2.94,25.763267038202308,21.99895457252957,0
EST,2009,18.457030962087973,991709530.425119,75.20600496011687,84.45580889242832,94.7713057788403,6.23,25.811244298127356,22.264349412309052,0
EST,2010,18.080063508231948,1003123784.88718,75.20600496011687,84.45580889242832,95.1354571337196,9.434,25.909414942217136,22.630869069014796,0
EST,2011,18.13006843927263,1050754100.68629,99.9094772338867,99.8589782714844,95.5039328797556,8.126,26.230702714129738,23.035637781693428,0
EST,2012,18.080637866363524,959781077.663205,75.20600496011687,84.45580889242832,95.8873999502315,6.129,26.844461814451215,23.429627046009436,0
EST,2013,18.277340364920708,1053725028.21122,75.20600496011687,84.45580889242832,96.2819422848043,5.796,27.54838939378452,23.824246551900373,0
EST,2014,18.94603115171381,1061853005.55248,75.20600496011687,84.45580889242832,96.6754195825667,4.757,28.31716581158097,24.234107417022265,0
EST,2015,18.47899983966095,1078988276.90169,75.20600496011687,84.45580889242832,96.8460967451215,3.969,29.01798018395938,24.601530347691632,0
EST,2016,18.415524818991397,1153935733.25259,75.20600496011687,84.45580889242832,96.8779431530859,3.899,29.670483367848977,24.978902755217895,0
EST,2017,18.376872022591055,1214870726.11682,75.20600496011687,84.45580889242832,96.9100480586975,3.248,30.300230837749652,25.330131060081605,0
EST,2018,17.78254304253716,1416154817.49116,75.20600496011687,84.45580889242832,96.9427504837686,3.518,30.77125054998084,25.58605485142238,0
EST,2019,17.789936844489986,1451874222.63673,75.20600496011687,84.45580889242832,96.9760104522182,2.823,31.261704701768345,25.81486032487872,0
EST,2020,17.21154202521599,1476731312.46529,75.20600496011687,84.45580889242832,96.9983883839698,4.757,31.855104880492753,25.990511604051804,0
EST,2021,16.82826348564921,1739838212.35032,99.879997253418,99.870002746582,97.0086642641459,3.445,32.25395458281932,26.075918949045153,0
EST,2022,16.98847772105682,13939733330.832481,75.20600496011687,84.45580889242832,97.0193826204319,3.654,32.65789455107616,26.03551200871565,0
ETH,2000,28.33264294594551,198828999.100404,75.20600496011687,84.45580889242832,5.04384634705735,6.705022136331512,5.290057130093348,95.52361253465422,1
ETH,2001,23.27935426153212,194685653.007997,75.20600496011687,84.45580889242832,5.42753511001309,6.705022136331512,5.305317245812533,95.30309488174964,1
ETH,2002,16.08061490044181,181674937.449518,75.20600496011687,84.45580889242832,5.59343665797539,6.705022136331512,5.303072913420504,94.7751953356256,1
ETH,2003,16.959585740985236,226348020.931761,75.20600496011687,84.45580889242832,5.77620148456472,6.705022136331512,5.295925958054493,94.0503891851175,1
ETH,2004,13.751239552344524,298002638.575318,22.7999992370605,50.0,5.97607492793851,6.705022136331512,5.293262260163916,93.26976748454184,2
ETH,2005,12.34318420012175,404965356.876185,17.9771995544434,41.9366188049316,6.19294653351699,8.048,5.294432554055607,92.44982870361164,2
ETH,2006,21.38256660513828,547204382.591667,75.20600496011687,84.45580889242832,6.42705681233099,6.705022136331512,5.292397485385847,91.46919966046542,1
ETH,2007,27.468727921289915,727734656.237206,28.9216403961182,49.1346588134766,6.68361693859164,6.705022136331512,5.286778307766461,90.38539379592036,2
ETH,2008,15.853266815117117,1034717674.54565,75.20600496011687,84.45580889242832,7.01883991216426,6.705022136331512,5.286025317831148,89.24485207651313,1
ETH,2009,14.971283047624611,1017226179.76389,75.20600496011687,84.45580889242832,7.37167631526554,6.705022136331512,5.29903088154369,87.93660256734937,1
ETH,2010,14.464349004806524,882837017.876037,75.20600496011687,84.45580889242832,7.74293650405208,6.705022136331512,5.320816206362825,86.44994501282139,1
ETH,2011,12.801116099717513,1166927746.93548,75.20600496011687,84.45580889242832,8.13165334007904,6.705022136331512,5.347266511277326,84.82557761903034,1
ETH,2012,10.263546778565388,1573008855.8215,75.20600496011687,84.45580889242832,8.53826122202629,6.705022136331512,5.3770822294548495,83.10632283502656,1
ETH,2013,9.339089554366527,1369193179.71661,75.20600496011687,84.45580889242832,8.95585542578493,5.483,5.400575757150779,81.36732502469013,1
ETH,2014,9.869325877916044,1579024793.2398,75.20600496011687,84.45580889242832,9.3904846134397,6.705022136331512,5.41470015687182,79.63747298359361,1
ETH,2015,10.805810063333464,1977699777.39198,75.20600496011687,84.45580889242832,9.84151478728926,6.705022136331512,5.429656198288408,77.98968352864289,1
ETH,2016,10.510231375343476,2276755204.45089,75.20600496011687,84.45580889242832,10.308997223031,6.705022136331512,5.447336581232555,76.42175505670052,1
ETH,2017,11.110281530741943,2499076879.79193,44.4233818054199,59.2414588928223,10.7919471087687,6.705022136331512,5.466116675819918,74.90598301256054,2
ETH,2018,11.764620573335565,2579223080.16095,75.20600496011687,84.45580889242832,11.2910758539614,6.705022136331512,5.491192220518867,73.5543681529489,1
ETH,2019,12.088592306535686,2930663014.99787,75.20600496011687,84.45580889242832,11.8060525680289,6.705022136331512,5.521899532067196,72.3810397982954,1
ETH,2020,13.670323609788683,3291054972.80635,75.20600496011687,84.45580889242832,12.3362032791012,6.705022136331512,5.53443920054347,71.2792341913676,1
ETH,2021,12.915834763498282,3403852722.00242,75.20600496011687,84.45580889242832,12.8815133315461,10.561,5.515621345431683,70.22952047855712,1
ETH,2022,14.529181557237466,13939733330.832481,75.20600496011687,84.45580889242832,13.2378982432178,6.705022136331512,5.487921613460334,69.23359614507842,1
EUU,2000,18.99809346707615,13939733330.832481,75.20600496011687,84.45580889242832,95.5289228266456,5.711280486958974,23.3154695558015,24.948934818168876,0
EUU,2001,19.28679299526864,13939733330.832481,75.20600496011687,84.45580889242832,95.6104260425844,5.282958926443598,23.66869460380583,24.626974903600516,0
EUU,2002,19.632607526227915,13939733330.832481,75.20600496011687,84.45580889242832,95.710186767728,5.738650056980683,24.005582317019673,24.310989450381573,0
EUU,2003,19.559279276269077,13939733330.832481,75.20600496011687,84.45580889242832,95.80291327288305,5.861964726399074,24.300225522646063,23.99817074045015,0
EUU,2004,19.276613065698537,13939733330.832481,75.20600496011687,84.45580889242832,95.93276081156336,5.886908079026215,24.62588964850305,23.70059140641136,0
EUU,2005,19.981716128612433,13939733330.832481,75.20600496011687,84.45580889242832,95.74603303299476,5.787063999460826,25.00320640316309,23.44877718378787,0
EUU,2006,19.356448991787097,13939733330.832481,75.20600496011687,84.45580889242832,95.9396617110313,5.1145355366167715,25.34056338889284,23.24534618661332,0
EUU,2007,19.775398329609192,13939733330.832481,75.20600496011687,84.45580889242832,96.11763885215744,4.489584890992973,25.572714406294462,23.083309194074417,0
EUU,2008,19.68903916422753,13939733330.832481,75.20600496011687,84.45580889242832,96.36725249893664,4.4070105379326225,25.80188532066036,23.000335712415954,0
EUU,2009,19.667481534705587,13939733330.832481,75.20600496011687,84.45580889242832,96.4994981499047,5.875434047047758,26.108878395942593,23.002979954273822,0
EUU,2010,18.546466256576487,13939733330.832481,75.20600496011687,84.45580889242832,96.57917813585598,6.678366123532203,26.39123553023225,23.027871651045395,0
EUU,2011,18.13006843927263,13939733330.832481,75.20600496011687,84.45580889242832,96.6303464548373,7.312478245598084,26.76300161752112,23.06641089398387,0
EUU,2012,18.791376463859155,13939733330.832481,75.20600496011687,84.45580889242832,96.65302872074332,8.64634068964576,27.337708790568136,23.112826653236024,0
EUU,2013,19.42060105553436,13939733330.832481,75.20600496011687,84.45580889242832,96.69786455766796,9.492588139377922,27.98455044390122,23.161575597037057,0
EUU,2014,19.0279842710709,13939733330.832481,75.20600496011687,84.45580889242832,96.7389153696708,8.76628542230904,28.676807124768036,23.20668200096249,0
EUU,2015,18.5296434351,13939733330.832481,75.20600496011687,84.45580889242832,96.7694256316676,8.037785301410066,29.3292437069324,23.23986856208751,0
EUU,2016,20.895055733728736,13939733330.832481,75.20600496011687,84.45580889242832,96.79462102716369,7.201658394901211,29.94200099623945,23.28381913488512,0
EUU,2017,19.721851011420796,13939733330.832481,75.20600496011687,84.45580889242832,96.80921908216666,6.462826633303467,30.546093976027873,23.358900433620327,0
EUU,2018,20.53009851037128,13939733330.832481,75.20600496011687,84.45580889242832,96.82362012739362,5.82117289532728,31.141679405549837,23.41714166331349,0
EUU,2019,20.81362625928203,13939733330.832481,75.20600496011687,84.45580889242832,96.83510049172908,5.508856852168815,31.75170157341904,23.439531131588737,0
